Date,Catégorie,Produit,Région,Ventes,Client,Année,Tendance_saisonnière,Tendance_annuelle
2022-06-01,Jouets,Canapé,Nord,2721,89,2022-05-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Nord,2423,79,2022-06-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Nord,5953,47,2022-07-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Nord,2195,80,2022-08-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Nord,5365,93,2022-09-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Nord,7766,55,2022-10-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Nord,2306,74,2022-11-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Nord,3402,87,2022-12-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Sud,1496,72,2022-01-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Sud,1909,63,2022-02-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Sud,1372,93,2022-03-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Sud,2344,68,2022-04-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Sud,3431,63,2022-05-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Sud,3784,90,2022-06-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Sud,2695,79,2022-07-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Sud,1780,66,2022-08-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Sud,2403,19,2022-09-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Sud,9855,88,2022-10-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Sud,1010,59,2022-11-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Sud,3825,41,2022-12-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Est,4003,73,2022-01-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Est,8195,65,2022-02-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Est,4088,95,2022-03-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Est,2789,93,2022-04-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Est,8377,47,2022-05-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Est,5838,70,2022-06-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Est,5299,53,2022-07-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Est,1973,44,2022-08-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Est,6494,74,2022-09-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Est,4406,31,2022-10-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Est,4129,10,2022-11-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Est,8689,39,2022-12-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Ouest,7811,30,2022-01-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Ouest,5644,67,2022-02-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Ouest,6873,43,2022-03-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Ouest,4534,85,2022-04-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Ouest,6939,56,2022-05-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Ouest,7475,68,2022-06-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Ouest,2774,9,2022-07-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Ouest,9283,23,2022-08-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Ouest,1446,61,2022-09-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Ouest,4239,44,2022-10-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Ouest,5053,24,2022-11-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Canapé,Ouest,5537,90,2022-12-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Nord,2245,33,2022-01-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Nord,9469,57,2022-02-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Nord,8741,82,2022-03-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Nord,3801,90,2022-04-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Nord,7981,30,2022-05-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Nord,7502,23,2022-06-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Nord,7229,57,2022-07-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Nord,1364,9,2022-08-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Nord,6958,9,2022-09-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Nord,8436,58,2022-10-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Nord,9160,21,2022-11-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Nord,1179,34,2022-12-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Sud,4960,35,2022-01-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Sud,1773,85,2022-02-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Sud,1352,32,2022-03-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Sud,6202,97,2022-04-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Sud,5507,95,2022-05-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Sud,1117,98,2022-06-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Sud,5287,79,2022-07-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Sud,7802,15,2022-08-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Sud,7533,73,2022-09-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Sud,8012,84,2022-10-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Sud,1865,38,2022-11-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Sud,6329,92,2022-12-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Est,6756,51,2022-01-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Est,6192,96,2022-02-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Est,4380,56,2022-03-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Est,4770,70,2022-04-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Est,2613,92,2022-05-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Est,2879,13,2022-06-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Est,9978,21,2022-07-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Est,2754,83,2022-08-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Est,7681,45,2022-09-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Est,6392,68,2022-10-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Est,4052,61,2022-11-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Est,5218,93,2022-12-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Ouest,5803,74,2022-01-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Ouest,6086,67,2022-02-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Ouest,4182,2,2022-03-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Ouest,4160,49,2022-04-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Ouest,9903,99,2022-05-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Ouest,3586,89,2022-06-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Ouest,8313,54,2022-07-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Ouest,6308,3,2022-08-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Ouest,4574,68,2022-09-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Ouest,8986,15,2022-10-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Ouest,9741,83,2022-11-01,5421.713541666667,5479.668836805556
2022-06-01,Jouets,Peluche,Ouest,6769,78,2022-12-01,5421.713541666667,5479.668836805556
2022-07-01,Electronique,Ordinateur,Nord,4240,83,2022-01-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Nord,5893,5,2022-02-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Nord,1886,95,2022-03-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Nord,6318,83,2022-04-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Nord,5382,52,2022-05-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Nord,2785,88,2022-06-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Nord,8727,40,2022-07-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Nord,3597,41,2022-08-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Nord,5890,75,2022-09-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Nord,1324,57,2022-10-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Nord,8952,71,2022-11-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Nord,1986,47,2022-12-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Sud,1760,79,2022-01-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Sud,1906,90,2022-02-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Sud,4413,92,2022-03-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Sud,8939,46,2022-04-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Sud,4081,73,2022-05-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Sud,4258,31,2022-06-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Sud,3107,3,2022-07-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Sud,3933,55,2022-08-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Sud,3829,58,2022-09-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Sud,6006,2,2022-10-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Sud,2559,78,2022-11-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Sud,6830,24,2022-12-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Est,2690,37,2022-01-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Est,9282,39,2022-02-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Est,4006,79,2022-03-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Est,2088,4,2022-04-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Est,8928,1,2022-05-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Est,5490,74,2022-06-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Est,9378,62,2022-07-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Est,4747,56,2022-08-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Est,3670,90,2022-09-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Est,9431,21,2022-10-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Est,8432,11,2022-11-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Est,3506,70,2022-12-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Ouest,5725,70,2022-01-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Ouest,5300,86,2022-02-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Ouest,9759,31,2022-03-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Ouest,8002,78,2022-04-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Ouest,9831,47,2022-05-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Ouest,5537,36,2022-06-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Ouest,3335,98,2022-07-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Ouest,3985,48,2022-08-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Ouest,1713,81,2022-09-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Ouest,4988,60,2022-10-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Ouest,1256,65,2022-11-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Ordinateur,Ouest,1037,25,2022-12-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Nord,9652,59,2022-01-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Nord,2832,30,2022-02-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Nord,8600,48,2022-03-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Nord,1432,47,2022-04-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Nord,5151,65,2022-05-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Nord,7411,69,2022-06-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Nord,2751,6,2022-07-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Nord,6720,65,2022-08-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Nord,1256,32,2022-09-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Nord,1489,3,2022-10-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Nord,3096,19,2022-11-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Nord,3460,50,2022-12-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Sud,6121,73,2022-01-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Sud,2975,17,2022-02-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Sud,5515,61,2022-03-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Sud,5939,60,2022-04-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Sud,3963,50,2022-05-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Sud,7786,43,2022-06-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Sud,7200,50,2022-07-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Sud,1976,50,2022-08-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Sud,1045,42,2022-09-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Sud,5512,80,2022-10-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Sud,7282,20,2022-11-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Sud,9983,64,2022-12-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Est,3421,80,2022-01-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Est,5183,88,2022-02-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Est,1712,86,2022-03-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Est,6323,17,2022-04-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Est,4644,15,2022-05-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Est,8773,51,2022-06-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Est,3108,58,2022-07-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Est,4614,91,2022-08-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Est,7957,31,2022-09-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Est,6279,99,2022-10-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Est,4900,46,2022-11-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Est,8939,91,2022-12-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Ouest,7963,89,2022-01-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Ouest,8838,75,2022-02-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Ouest,2845,17,2022-03-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Ouest,8069,99,2022-04-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Ouest,2509,22,2022-05-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Ouest,2578,27,2022-06-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Ouest,8714,4,2022-07-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Ouest,2359,80,2022-08-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Ouest,9148,26,2022-09-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Ouest,4960,19,2022-10-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Ouest,5217,81,2022-11-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,T-shirt,Ouest,3732,26,2022-12-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Nord,3709,58,2022-01-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Nord,1667,65,2022-02-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Nord,4499,43,2022-03-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Nord,9080,40,2022-04-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Nord,2189,85,2022-05-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Nord,7604,75,2022-06-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Nord,2025,72,2022-07-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Nord,6546,42,2022-08-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Nord,8372,57,2022-09-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Nord,3022,88,2022-10-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Nord,7338,30,2022-11-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Nord,2298,7,2022-12-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Sud,1904,83,2022-01-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Sud,7709,86,2022-02-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Sud,6969,61,2022-03-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Sud,3646,2,2022-04-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Sud,8345,75,2022-05-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Sud,4872,78,2022-06-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Sud,8690,33,2022-07-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Sud,1765,7,2022-08-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Sud,5092,48,2022-09-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Sud,3666,80,2022-10-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Sud,6968,90,2022-11-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Sud,3181,49,2022-12-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Est,1840,50,2022-01-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Est,6899,23,2022-02-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Est,1565,69,2022-03-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Est,8226,36,2022-04-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Est,6890,58,2022-05-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Est,5311,55,2022-06-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Est,8736,17,2022-07-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Est,3982,90,2022-08-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Est,7083,55,2022-09-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Est,1556,76,2022-10-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Est,3580,83,2022-11-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Est,9243,82,2022-12-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Ouest,5019,67,2022-01-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Ouest,1671,10,2022-02-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Ouest,5927,79,2022-03-01,5427.932291666667,5371.659722222223
2022-07-01,Electronique,Canapé,Ouest,2860,68,2022-04-01,5427.932291666667,5371.659722222223
